-251.712, -251.532, -251.532
-252.677, -252.956, -252.677
-251.155, -252.525, -251.155
-251.401, -252.211, -251.401
-252.6, -253.123, -252.6
-251.192, -252.774, -251.192
-251.843, -251.831, -251.831
-252.704, -252.512, -252.512
-252.276, -252.281, -252.276
-251.412, -251.952, -251.412
-253.048, -252.655, -252.655
-251.694, -252.923, -251.694
-251.714, -252.09, -251.714
-252.515, -252.706, -252.515
-251.567, -252.342, -251.567
-251.726, -251.567, -251.567
-252.5, -252.649, -252.5
-251.51, -252.55, -251.51
-251.896, -251.908, -251.896
-252.692, -252.846, -252.692
-251.768, -252.04, -251.768
-252.118, -252.72, -252.118
-251.99, -252.544, -251.99
-251.697, -252.692, -251.697
-251.37, -252.397, -251.37
-252.291, -252.846, -252.291
-251.27, -252.742, -251.27
-251.779, -252.196, -251.779
-251.811, -253.025, -251.811
-251.086, -252.655, -251.086
-252.52, -251.357, -251.357
-252.246, -252.695, -252.246
-251.46, -252.221, -251.46
-250.928, -252.389, -250.928
-251.461, -252.624, -251.461
-251.792, -252.405, -251.792
-251.779, -251.792, -251.779
-251.913, -252.9, -251.913
-251.482, -252.831, -251.482
-251.518, -252.246, -251.518
-252.509, -253.277, -252.509
-251.383, -252.658, -251.383
-251.314, -252.345, -251.314
-251.492, -252.839, -251.492
-251.289, -252.4, -251.289
-251.325, -252.265, -251.325
-251.52, -252.526, -251.52
-251.131, -252.354, -251.131
-250.687, -251.89, -250.687
-251.581, -252.634, -251.581
-251.467, -252.313, -251.467
-250.848, -252.634, -250.848
-252.408, -252.849, -252.408
-250.677, -252.97, -250.677
-251.572, -251.21, -251.21
-250.983, -252.845, -250.983
-251.462, -252.404, -251.462
-251.279, -252.397, -251.279
-251.741, -253.066, -251.741
-250.945, -252.784, -250.945
-251.743, -251.357, -251.357
-251.401, -252.821, -251.401
-251.352, -252.405, -251.352
-250.528, -252.16, -250.528
-251.729, -252.995, -251.729
-251.308, -252.875, -251.308
-250.796, -251.575, -250.796
-251.624, -252.832, -251.624
-251.089, -252.399, -251.089
-250.657, -251.864, -250.657
-251.451, -252.423, -251.451
-249.628, -252.809, -249.628
-250.611, -252.041, -250.611
-251.079, -252.594, -251.079
-249.827, -252.429, -249.827
-250.767, -251.731, -250.767
-249.95, -252.977, -249.95
-249.562, -252.446, -249.562
-251.116, -252.382, -251.116
-250.105, -252.859, -250.105
-249.463, -252.367, -249.463
-249.581, -252.566, -249.581
-249.63, -252.573, -249.63
-249.254, -252.549, -249.254
-250.163, -252.215, -250.163
-249.834, -252.856, -249.834
-248.612, -252.472, -248.612
-249.268, -252.289, -249.268
-249.838, -252.7, -249.838
-248.786, -252.77, -248.786
-249.725, -252.378, -249.725
-249.202, -252.636, -249.202
-248.852, -252.183, -248.852
-248.244, -252.829, -248.244
-249.514, -252.841, -249.514
-248.359, -252.26, -248.359
-246.726, -252.265, -246.726
-248.319, -252.281, -248.319
-249.261, -251.271, -249.261
-248.83, -250.462, -248.83
-248.848, -251.971, -248.848
-248.463, -251.62, -248.463
-247.225, -252.329, -247.225
-248.765, -252.124, -248.765
-246.707, -252.067, -246.707
-246.436, -252.088, -246.436
-248.168, -251.817, -248.168
-247.261, -251.879, -247.261
-247.16, -251.252, -247.16
-248.14, -251.099, -248.14
-246.825, -251.649, -246.825
-247.302, -250.681, -247.302
-247.689, -252.136, -247.689
-246.792, -250.162, -246.792
-246.742, -250.532, -246.742
-246.05, -251.927, -246.05
-247.025, -249.282, -247.025
-245.425, -250.545, -245.425
-246.27, -251.214, -246.27
-245.127, -250.834, -245.127
-243.845, -250.471, -243.845
-245.812, -250.029, -245.812
-245.762, -251.246, -245.762
-244.982, -250.508, -244.982
-244.959, -248.43, -244.959
-243.984, -249.422, -243.984
-246.213, -247.662, -246.213
-244.233, -248.465, -244.233
-245.269, -249.561, -245.269
-243.343, -249.421, -243.343
-244.828, -249.682, -244.828
-244.009, -247.087, -244.009
-241.235, -247.39, -241.235
-242.579, -249.161, -242.579
-242.696, -246.633, -242.696
-239.155, -246.611, -239.155
-241.103, -246.937, -241.103
-240.139, -245.13, -240.139
-241.151, -244.662, -241.151
-240.303, -245.47, -240.303
-237.796, -244.437, -237.796
-237.958, -244.179, -237.958
-236.491, -244.466, -236.491
-236.667, -243.616, -236.667
-235.469, -242.783, -235.469
-234.523, -242.472, -234.523
-235.125, -242.18, -235.125
-233.829, -241.816, -233.829
-233.774, -240.119, -233.774
-232.691, -240.716, -232.691
-232.037, -238.546, -232.037
-233.342, -237.797, -233.342
-230.724, -238.223, -230.724
-231.666, -236.865, -231.666
-230.025, -236.821, -230.025
-226.614, -233.607, -226.614
-226.062, -233.889, -226.062
-227.114, -231.795, -227.114
-225.382, -232.658, -225.382
-225.723, -231.558, -225.723
-225.578, -229.439, -225.578
-227.368, -230.332, -227.368
-226.411, -232.147, -226.411
-229.56, -233.265, -229.56
-227.454, -232.35, -227.454
-226.521, -233.077, -226.521
-228.272, -229.748, -228.272
-228.653, -228.377, -228.377
-230.241, -226.669, -226.669
-234.9, -230.736, -230.736
-231.508, -236.04, -231.508
-233.419, -236.284, -233.419
-238.012, -237.37, -237.37
-239.533, -240.781, -239.533
-237.693, -240.833, -237.693
-239.988, -243.958, -239.988
-239.929, -243.331, -239.929
-245.142, -241.826, -241.826
-246.645, -249.932, -246.645
-245.012, -249.417, -245.012
-248.621, -248.512, -248.512
-246.363, -251.249, -246.363
-247.102, -251.475, -247.102
-248.555, -250.03, -248.555
-246.717, -250.143, -246.717
-247.822, -251.824, -247.822
-249.992, -247.702, -247.702
-247.015, -248.536, -247.015
-246.719, -250.6, -246.719
-247.48, -250.921, -247.48
-249.604, -252.004, -249.604
-248.461, -251.366, -248.461
-248.761, -250.83, -248.761
-248.755, -252.282, -248.755
-247.651, -251.993, -247.651
-247.64, -248.137, -247.64
-248.119, -250.96, -248.119
-247.546, -251.659, -247.546
-246.307, -250.526, -246.307
-54.072, -80.3419, -54.072
-253.996, -253.996, -253.996
-218.95, -227.695, -218.95
-219.595, -221.78, -219.595
-214.003, -228.673, -214.003
-215.657, -223.651, -215.657
-213.632, -227.898, -213.632
-220.785, -225.829, -220.785
-209.395, -230.701, -209.395
-219.08, -222.603, -219.08
-213.239, -229.604, -213.239
-217.216, -223.623, -217.216
-210.629, -229.237, -210.629
-217.52, -224.404, -217.52
-213.6, -231.827, -213.6
-217.885, -220.465, -217.885
-214.282, -227.452, -214.282
-220.589, -225.422, -220.589
-209.01, -228.841, -209.01
-217.83, -221.404, -217.83
-210.541, -229.848, -210.541
-215.392, -223.804, -215.392
-209.414, -231.046, -209.414
-218.517, -222.169, -218.517
-211.657, -228.675, -211.657
-219.085, -220.041, -219.085
-208.675, -226.257, -208.675
-215.619, -221.593, -215.619
-212.647, -231.278, -212.647
-215.007, -223.473, -215.007
-209.155, -227.27, -209.155
-216.55, -220.498, -216.55
-212.78, -230.481, -212.78
-217.826, -224.103, -217.826
-207.166, -231.519, -207.166
-220.885, -224.71, -220.885
-213.344, -231.632, -213.344
-214.961, -224.808, -214.961
-212.739, -227.679, -212.739
-222.75, -221.868, -221.868
-203.361, -228.424, -203.361
-214.029, -220.445, -214.029
-216.198, -226.655, -216.198
-213.888, -224.235, -213.888
-207.86, -226.806, -207.86
-217.639, -222.817, -217.639
-211.237, -228.138, -211.237
-218.219, -222.747, -218.219
-211.998, -227.836, -211.998
-217.261, -226.152, -217.261
-212.696, -230.083, -212.696
-218.35, -223.077, -218.35
-209.714, -231.945, -209.714
-217.148, -223.378, -217.148
-210.275, -230.534, -210.275
-221.472, -223.189, -221.472
-212.14, -228.882, -212.14
-218.029, -223.985, -218.029
-209.762, -229.639, -209.762
-215.881, -226.558, -215.881
-213.604, -230.186, -213.604
-219.313, -224.454, -219.313
-212.086, -230.683, -212.086
-219.582, -225.141, -219.582
-213.669, -225.613, -213.669
-218.097, -223.178, -218.097
-210.866, -228.237, -210.866
-218.155, -223.72, -218.155
-211.621, -228.868, -211.621
-216.48, -226.956, -216.48
-208.135, -231.171, -208.135
-221.561, -220.626, -220.626
-217.538, -230.746, -217.538
-214.314, -222.381, -214.314
-211.127, -228.708, -211.127
-220.379, -224.42, -220.379
-209.46, -228.56, -209.46
-217.207, -225.086, -217.207
-213.554, -229.989, -213.554
-217.835, -223.245, -217.835
-212.092, -229.1, -212.092
-223.213, -218.88, -218.88
-212.503, -227.156, -212.503
-216.973, -219.441, -216.973
-207.155, -225.686, -207.155
-215.444, -218.574, -215.444
-209.214, -226.627, -209.214
-213.388, -224.148, -213.388
-209.243, -227.409, -209.243
-216.594, -220.106, -216.594
-206.776, -224.752, -206.776
-213.161, -207.34, -207.34
-210.948, -231.763, -210.948
-207.475, -218.338, -207.475
-203.146, -227.221, -203.146
-218.783, -216.088, -216.088
-204.153, -228.1, -204.153
-210.944, -216.703, -210.944
-208.117, -226.764, -208.117
-214.931, -221.521, -214.931
-202.848, -228.523, -202.848
-212.282, -219.269, -212.282
-209.548, -228.62, -209.548
-213.452, -219.509, -213.452
-203.004, -228.911, -203.004
-220.569, -220.392, -220.392
-209.244, -229.807, -209.244
-212.559, -220.479, -212.559
-211.95, -229.039, -211.95
-215.349, -224.704, -215.349
-207.369, -222.883, -207.369
-218.665, -219.676, -218.665
-210.346, -227.923, -210.346
-210.529, -221.448, -210.529
-211.751, -228.259, -211.751
-214.156, -222.688, -214.156
-205.465, -227.396, -205.465
-217.304, -220.614, -217.304
-210.277, -227.905, -210.277
-211.352, -219.081, -211.352
-202.214, -226.283, -202.214
-217.995, -217.995, -217.995
-207.354, -231.01, -207.354
-211.198, -221.598, -211.198
-210.77, -225.628, -210.77
-216.994, -220.738, -216.994
-206.877, -227.702, -206.877
-212.701, -220.539, -212.701
-212.194, -228.778, -212.194
-217.475, -226.003, -217.475
-209.49, -230.778, -209.49
-221.478, -219.98, -219.98
-210.349, -227.436, -210.349
-214.796, -222.715, -214.796
-208.338, -227.265, -208.338
-219.69, -223.128, -219.69
-211.133, -228.208, -211.133
-214.765, -221.502, -214.765
-209.754, -230.5, -209.754
-217.834, -222.847, -217.834
-208.149, -226.075, -208.149
-214.926, -216.019, -214.926
-209.55, -226.708, -209.55
-209.686, -216.248, -209.686
-205.906, -219.831, -205.906
-211.436, -215.916, -211.436
-197.644, -220.644, -197.644
-209.139, -207.87, -207.87
-204.43, -222.619, -204.43
-203.435, -208.124, -203.435
-195.735, -212.53, -195.735
-205.391, -206.777, -205.391
-190.575, -223.298, -190.575
-200.323, -207.531, -200.323
-199.033, -216.645, -199.033
-210.717, -202.368, -202.368
-194.835, -216.712, -194.835
-197.201, -206.739, -197.201
-195.831, -219.409, -195.831
-210.075, -205.006, -205.006
-192.438, -218.061, -192.438
-201.707, -209.052, -201.707
-205.261, -217.979, -205.261
-206.291, -208.559, -206.291
-198.877, -223.545, -198.877
-218.068, -209.807, -209.807
-203.831, -229.077, -203.831
-216.866, -212.05, -212.05
-213.444, -222.809, -213.444
-229.229, -217.559, -217.559
-222.487, -234.462, -222.487
-234.652, -230.11, -230.11
-229.419, -239.245, -229.419
-235.766, -232.214, -232.214
-229.558, -239.708, -229.558
-235.101, -237.361, -235.101
-231.498, -241.994, -231.498
-236.963, -235.94, -235.94
-231.499, -241.207, -231.499
-234.305, -235.554, -234.305
-234.104, -240.587, -234.104
-236.762, -236.375, -236.375
-235.397, -239.22, -235.397
-232.895, -235.951, -232.895
-230.368, -239.084, -230.368
-231.365, -237.152, -231.365
-233.382, -234.573, -233.382
-231.91, -237.894, -231.91
-232.483, -237.591, -232.483
-231.918, -234.446, -231.918
-232.354, -236.083, -232.354
-229.445, -236.309, -229.445
-233.658, -234.53, -233.658
-233.625, -235.526, -233.625
-233.279, -236.088, -233.279
-233.333, -233.916, -233.333
-233.267, -235.495, -233.267
-232.049, -235.769, -232.049
-233.914, -232.877, -232.877
-232.028, -234.434, -232.028
-231.848, -233.79, -231.848
-233.1, -232.901, -232.901
-231.308, -233.014, -231.308
-230.101, -234.248, -230.101
-231.945, -231.533, -231.533
-231.092, -233.209, -231.092
-229.378, -232.869, -229.378
-230.911, -232.683, -230.911
-231.101, -233.362, -231.101
-230.381, -234.923, -230.381
-231.153, -232.3, -231.153
-228.965, -231.218, -228.965
-229.119, -231.652, -229.119
-228.726, -229.688, -228.726
-228.565, -230.323, -228.565
-227.79, -229.912, -227.79
-227.841, -227.484, -227.484
-227.038, -226.75, -226.75
-224.676, -226.546, -224.676
-224.23, -224.069, -224.069
-221.179, -223.948, -221.179
-219.408, -222.035, -219.408
-222.16, -218.178, -218.178
-220.072, -219.25, -219.25
-216.174, -221.032, -216.174
-219.31, -217.142, -217.142
-217.328, -217.796, -217.328
-216.2, -220.359, -216.2
-218.388, -219.095, -218.388
-218.21, -220.392, -218.21
-215.558, -220.925, -215.558
-220.645, -221.852, -220.645
-219.547, -222.305, -219.547
-219.86, -223.823, -219.86
-222.526, -218.874, -218.874
-221.186, -221.324, -221.186
-219.594, -222.393, -219.594
-221.668, -222.538, -221.668
-222.454, -223.403, -222.454
-222.594, -224.375, -222.594
-225.57, -221.829, -221.829
-225.199, -222.885, -222.885
-224.199, -224.862, -224.199
-224.495, -222.149, -222.149
-222.725, -225.351, -222.725
-221.789, -228.609, -221.789
-225.467, -226.942, -225.467
-226.506, -230.409, -226.506
-226.588, -232.71, -226.588
-231.263, -229.236, -229.236
-231.145, -231.39, -231.145
-229.521, -231.752, -229.521
-231.585, -229.299, -229.299
-230.871, -229.926, -229.926
-231.479, -234.077, -231.479
-234.542, -231.959, -231.959
-234.538, -232.696, -232.696
-232.692, -234.488, -232.692
-233.425, -233.191, -233.191
-231.591, -235.606, -231.591
-231.828, -236.059, -231.828
-233.281, -234.137, -233.281
-231.983, -235.408, -231.983
-231.66, -236.578, -231.66
-234.102, -236.381, -234.102
-231.805, -237.476, -231.805
-233.329, -236.627, -233.329
-236.219, -235.883, -235.883
-234.464, -236.266, -234.464
-233.658, -237.005, -233.658
-235.569, -235.591, -235.569
-233.517, -234.942, -233.517
-232.563, -237.493, -232.563
-235.546, -233.441, -233.441
-234.868, -236.548, -234.868
-234.666, -237.126, -234.666
-236.246, -234.448, -234.448
-235.216, -235.631, -235.216
-235.145, -236.155, -235.145
-236.155, -234.586, -234.586
-234.184, -234.432, -234.184
-232.605, -236.696, -232.605
-235.524, -234.076, -234.076
-235.359, -234.849, -234.849
-234.731, -235.691, -234.731
-236.427, -234.055, -234.055
-236.168, -234.665, -234.665
-235.892, -235.774, -235.774
-236.838, -234.337, -234.337
-235.373, -237.661, -235.373
-234.046, -240.714, -234.046
-238.13, -238.234, -238.13
-236.898, -238.855, -236.898
-238.564, -239.761, -238.564
-239.991, -240.556, -239.991
-239.654, -241.598, -239.654
-238.865, -244.662, -238.865
-243.855, -242.392, -242.392
-243.238, -244.39, -243.238
-243.722, -245.354, -243.722
-242.26, -243.594, -242.26
-243.606, -245.246, -243.606
-244.22, -246.515, -244.22
-244.684, -245.993, -244.684
-245.934, -243.969, -243.969
-244.479, -243.557, -243.557
-243.695, -243.25, -243.25
-244.132, -242.812, -242.812
-242.457, -243.61, -242.457
-241.729, -242.842, -241.729
-242.827, -243.3, -242.827
-241.12, -241.205, -241.12
-241.386, -241.439, -241.386
-241.436, -239.039, -239.039
-239.942, -240.749, -239.942
-239.31, -241.043, -239.31
-242.962, -240.009, -240.009
-242.902, -239.099, -239.099
-239.087, -240.683, -239.087
-238.841, -240.422, -238.841
-241.987, -240.403, -240.403
-242, -241.262, -241.262
-243.21, -240.425, -240.425
-241.343, -244.165, -241.343
-241.651, -242.833, -241.651
-244.289, -241.927, -241.927
-243.43, -243.239, -243.239
-243.085, -242.996, -242.996
-245.869, -242.838, -242.838
-244.367, -245.147, -244.367
-245.485, -246.125, -245.485
-246.494, -247.206, -246.494
-247.167, -248.889, -247.167
-248.01, -247.067, -247.067
-245.861, -250.338, -245.861
-249.444, -250.965, -249.444
-248.623, -250.981, -248.623
-250.263, -249.139, -249.139
-249.094, -249.496, -249.094
-130.817, -62.2629, -62.2629
-250.705, -250.851, -250.705
-252.571, -251.817, -251.817
-251.102, -251.28, -251.102
-251.416, -251.235, -251.235
-252.882, -252.528, -252.528
-251.695, -251.856, -251.695
-251.908, -250.81, -250.81
-252.436, -252.663, -252.436
-251.738, -251.767, -251.738
-251.857, -251.826, -251.826
-252.527, -252.57, -252.527
-250.942, -252.171, -250.942
-251.912, -250.854, -250.854
-252.973, -252.222, -252.222
-250.902, -252.083, -250.902
-251.405, -251.521, -251.405
-252.544, -252.591, -252.544
-251.894, -252.5, -251.894
-251.497, -251.718, -251.497
-252.549, -252.549, -252.549
-251.842, -252.066, -251.842
-252.014, -251.49, -251.49
-252.32, -252.499, -252.32
-252.047, -251.57, -251.57
-251.817, -251.427, -251.427
-251.925, -252.751, -251.925
-252.023, -252.233, -252.023
-251.922, -251.628, -251.628
-252.46, -252.54, -252.46
-251.538, -252.24, -251.538
-251.582, -251.802, -251.582
-252.505, -252.636, -252.505
-251.556, -252.461, -251.556
-251.771, -251.6, -251.6
-252.948, -252.6, -252.6
-252.032, -251.769, -251.769
-251.501, -251.727, -251.501
-252.592, -252.508, -252.508
-251.895, -251.801, -251.801
-252.016, -251.545, -251.545
-252.457, -252.544, -252.457
-251.764, -252.501, -251.764
-252.116, -252.289, -252.116
-252.467, -252.116, -252.116
-251.257, -252.336, -251.257
-252.287, -250.648, -250.648
-252.119, -252.769, -252.119
-251.672, -251.202, -251.202
-251.756, -251.233, -251.233
-252.856, -252.942, -252.856
-251.123, -252.023, -251.123
-252.338, -251.994, -251.994
-252.859, -252.513, -252.513
-251.469, -251.94, -251.469
-251.032, -251.12, -251.032
-252.381, -252.252, -252.252
-251.906, -252.032, -251.906
-252.239, -250.949, -250.949
-251.81, -252.678, -251.81
-251.638, -251.723, -251.638
-251.804, -251.638, -251.638
-252.033, -252.418, -252.033
-251.472, -251.728, -251.472
-252.159, -251.864, -251.864
-252.421, -252.421, -252.421
-251.634, -251.983, -251.634
-251.509, -251.372, -251.372
-252.251, -252.425, -252.251
-251.096, -252.076, -251.096
-252.119, -250.836, -250.836
-252.513, -252.468, -252.468
-251.816, -251.815, -251.815
-251.778, -251.598, -251.598
-252.255, -252.387, -252.255
-251.735, -251.602, -251.602
-250.994, -250.909, -250.909
-252.254, -252.43, -252.254
-251.475, -251.861, -251.475
-252.079, -251.301, -251.301
-252.436, -252.776, -252.436
-251.102, -251.309, -251.102
-251.611, -251.577, -251.577
-251.628, -252.609, -251.628
-252.275, -251.972, -251.972
-251.067, -251.629, -251.067
-252.056, -251.928, -251.928
-251.585, -251.624, -251.585
-251.92, -251.111, -251.111
-252.135, -252.093, -252.093
-251.353, -251.962, -251.353
-251.945, -250.963, -250.963
-252.166, -252.251, -252.166
-250.783, -251.73, -250.783
-252.204, -251.348, -251.348
-252.472, -252.816, -252.472
-251.737, -251.644, -251.644
-250.737, -250.651, -250.651
-252.437, -252.91, -252.437
-251.832, -252.047, -251.832
-251.476, -251.313, -251.313
-252.687, -251.954, -251.954
-251.736, -252.512, -251.736
-251.952, -251.779, -251.779
-251.787, -252.604, -251.787
-251.479, -251.267, -251.267
-251.612, -250.915, -250.915
-252.346, -252.826, -252.346
-251.583, -252.042, -251.583
-251.369, -251.367, -251.367
-251.808, -252.747, -251.808
-251.807, -251.765, -251.765
-252.179, -250.991, -250.991
-252.009, -252.439, -252.009
-251.327, -252.052, -251.327
-251.705, -251.844, -251.705
-252.743, -252.483, -252.483
-251.03, -251.619, -251.03
-251.758, -252.148, -251.758
-252.622, -252.404, -252.404
-251.544, -251.892, -251.544
-251.492, -251.501, -251.492
-252.484, -252.528, -252.484
-251.749, -251.533, -251.533
-251.83, -251.62, -251.62
-252.781, -252.61, -252.61
-251.146, -251.74, -251.146
-251.877, -251.966, -251.877
-252.232, -252.439, -252.232
-250.794, -252.619, -250.794
-251.981, -251.648, -251.648
-252.404, -252.196, -252.196
-251.85, -251.887, -251.85
-252.266, -250.905, -250.905
-251.799, -252.742, -251.799
-251.257, -251.799, -251.257
-252.322, -251.899, -251.899
-251.979, -252.665, -251.979
-251.082, -251.765, -251.082
-252.804, -249.453, -249.453
-252.225, -251.964, -251.964
-251.925, -250.631, -250.631
-252.47, -250.079, -250.079
-252.453, -251.221, -251.221
-251.363, -251.237, -251.237
-252.032, -248.589, -248.589
-251.4, -249.92, -249.92
-252.072, -247.955, -247.955
-250.464, -250.044, -250.044
-250.573, -249.621, -249.621
-248.985, -249.824, -248.985
-249.358, -247.368, -247.368
-249.297, -249.965, -249.297
-248.284, -249.463, -248.284
-245.883, -250.558, -245.883
-246.752, -247.764, -246.752
-242.389, -250.753, -242.389
-243.483, -247.137, -243.483
-235.198, -250.58, -235.198
-240.04, -244.971, -240.04
-232.461, -249.261, -232.461
-236.003, -245.674, -236.003
-231.614, -248.855, -231.614
-234.426, -241.751, -234.426
-229.062, -247.94, -229.062
-232.679, -242.527, -232.679
-229.663, -249.861, -229.663
-231.247, -242.729, -231.247
-227.197, -249.478, -227.197
-228.373, -243.655, -228.373
-230.301, -248.2, -230.301
-235.543, -245.395, -235.543
-229.581, -247.554, -229.581
-234.053, -246.501, -234.053
-230.554, -248.162, -230.554
-234.976, -244.608, -234.976
-236.478, -247.069, -236.478
-233.549, -243.661, -233.549
-232.127, -247.859, -232.127
-236.374, -245.123, -236.374
-233.809, -245.717, -233.809
-233.181, -245.125, -233.181
-232.51, -247.1, -232.51
-232.187, -245.091, -232.187
-234.6, -245.896, -234.6
-231.881, -246.803, -231.881
-234.091, -243.47, -234.091
-234.39, -244.813, -234.39
-231.919, -245.182, -231.919
-230.677, -242.947, -230.677
-232.721, -244.476, -232.721
-230.491, -244.371, -230.491
-233.265, -242.184, -233.265
-232.55, -243.144, -232.55
-230.201, -243.511, -230.201
-230.386, -241.501, -230.386
-230.16, -241.314, -230.16
-228.782, -242.42, -228.782
-230.08, -237.666, -230.08
-227.298, -239.129, -227.298
-227.556, -240.266, -227.556
-227.148, -236.707, -227.148
-227.514, -235.667, -227.514
-225.831, -236.567, -225.831
-226.022, -233.334, -226.022
-223.766, -233.829, -223.766
-222.087, -233.103, -222.087
-221.943, -232.377, -221.943
-220.967, -233.109, -220.967
-219.812, -230.85, -219.812
-217.711, -227.83, -217.711
-215.973, -227.585, -215.973
-215.192, -227.59, -215.192
-215.505, -221.591, -215.505
-217.721, -224.306, -217.721
-217.765, -225.56, -217.765
-218.239, -222.328, -218.239
-214.323, -224.261, -214.323
-213.339, -222.975, -213.339
-215.523, -217.028, -215.523
-214.444, -219.237, -214.444
-213.322, -219.783, -213.322
-215.82, -216.551, -215.82
-215.883, -219.268, -215.883
-215.097, -220.127, -215.097
-220.205, -216.358, -216.358
-218.088, -222.462, -218.088
-218.595, -223.749, -218.595
-218.459, -221.191, -218.459
-220.004, -223.475, -220.004
-221.381, -220.433, -220.433
-223.5, -225.301, -223.5
-225.514, -226.77, -225.514
-227.833, -228.743, -227.833
-227.316, -232.551, -227.316
-228.065, -233.937, -228.065
-232.939, -231.81, -231.81
-231.204, -235.96, -231.204
-231.838, -236.573, -231.838
-229.286, -233.895, -229.286
-227.796, -232.296, -227.796
-231.94, -232.355, -231.94
-232.807, -235.233, -232.807
-235.825, -236.289, -235.825
-236.73, -239.819, -236.73
-234.372, -237.081, -234.372
-236.517, -238.18, -236.517
-237.112, -237.88, -237.112
-233.311, -237.903, -233.311
-236.688, -238.494, -236.688
-236.75, -237.363, -236.75
-232.119, -241.293, -232.119
-238.745, -240.332, -238.745
-239.752, -243.995, -239.752
-241.423, -245.007, -241.423
-243.733, -243.909, -243.733
-244.803, -247.43, -244.803
-246.092, -247.332, -246.092
-246.103, -248.221, -246.103
-245.552, -252.023, -245.552
-248.495, -252.122, -248.495
-247.825, -251.021, -247.825
-248.18, -251.962, -248.18
-246.739, -251.665, -246.739
-246.606, -252.123, -246.606
-247.249, -252.184, -247.249
-247.66, -251.979, -247.66
-246.898, -249.918, -246.898
-247.9, -251.776, -247.9
-246.94, -251.364, -246.94
-245.566, -251.018, -245.566
-247.41, -251.231, -247.41
-246.096, -250.272, -246.096
-244.918, -251.148, -244.918
-246.04, -251.252, -246.04
-246.402, -251.48, -246.402
-245.235, -250.458, -245.235
-247.03, -250.248, -247.03
-245.619, -249.871, -245.619
-244.904, -249.325, -244.904
-246.922, -249.327, -246.922
-246.626, -248.963, -246.626
-245.445, -249.302, -245.445
-247.331, -249.116, -247.331
-243.402, -248.156, -243.402
-243.615, -247.603, -243.615
-244.11, -248.382, -244.11
-241.716, -249.384, -241.716
-244.022, -248.327, -244.022
-244.042, -248.49, -244.042
-242.754, -248.033, -242.754
-242.16, -246.645, -242.16
-242.787, -248.191, -242.787
-242.707, -247.915, -242.707
-240.756, -246.094, -240.756
-240.423, -247.637, -240.423
-237.456, -246.805, -237.456
-240.647, -245.473, -240.647
-240.538, -246.053, -240.538
-238.619, -245.343, -238.619
-238.64, -239.766, -238.64
-237.611, -243.113, -237.611
-238.336, -244.912, -238.336
-235.349, -244.365, -235.349
-236.573, -243.137, -236.573
-236.334, -243.592, -236.334
-235, -241.617, -235
-234.989, -241.483, -234.989
-234.537, -241.709, -234.537
-233.853, -242.948, -233.853
-235.34, -240.323, -235.34
-233.168, -241.089, -233.168
-233.491, -240.474, -233.491
-231.273, -240.097, -231.273
-232.262, -238.665, -232.262
-229.035, -241.4, -229.035
-231.524, -236.849, -231.524
-229.964, -236.723, -229.964
-228.459, -236.423, -228.459
-228.176, -234.462, -228.176
-229.302, -234.776, -229.302
-232.01, -234.487, -232.01
-230.96, -236.865, -230.96
-233.973, -236.709, -233.973
-230.95, -239.365, -230.95
-231.144, -236.328, -231.144
-234.531, -237.751, -234.531
-233.35, -236.323, -233.35
-231.716, -234.426, -231.716
-234.079, -233.696, -233.696
-234.236, -239.384, -234.236
-234.828, -239.002, -234.828
-235.692, -240.485, -235.692
-239.173, -239.627, -239.173
-239.19, -242.047, -239.19
-240.841, -245.388, -240.841
-243.158, -244.514, -243.158
-244.877, -245.485, -244.877
-245.553, -248.433, -245.553
